2022-07-26 19:51:33.378 | INFO     | config:print_args:49 - K = 1024
2022-07-26 19:51:33.381 | INFO     | config:print_args:49 - T = 0.07
2022-07-26 19:51:33.383 | INFO     | config:print_args:49 - adam_epsilon = 1e-08
2022-07-26 19:51:33.386 | INFO     | config:print_args:49 - alpha = 5
2022-07-26 19:51:33.388 | INFO     | config:print_args:49 - bart_lr = 0.0001
2022-07-26 19:51:33.390 | INFO     | config:print_args:49 - batch_size = 4
2022-07-26 19:51:33.393 | INFO     | config:print_args:49 - checkpoint_path = checkpoints/
2022-07-26 19:51:33.395 | INFO     | config:print_args:49 - chunk_nums = 30
2022-07-26 19:51:33.399 | INFO     | config:print_args:49 - content_max_len = 152
2022-07-26 19:51:33.401 | INFO     | config:print_args:49 - data_dir = data/
2022-07-26 19:51:33.401 | INFO     | config:print_args:49 - epochs = 1
2022-07-26 19:51:33.406 | INFO     | config:print_args:49 - eval_interval = 2500
2022-07-26 19:51:33.408 | INFO     | config:print_args:49 - generate_max_len = 70
2022-07-26 19:51:33.415 | INFO     | config:print_args:49 - gradient_accumulation_steps = 4
2022-07-26 19:51:33.420 | INFO     | config:print_args:49 - json_path = bart-base-chinese/config.json
2022-07-26 19:51:33.423 | INFO     | config:print_args:49 - log_interval = 50
2022-07-26 19:51:33.426 | INFO     | config:print_args:49 - log_path = logs/
2022-07-26 19:51:33.429 | INFO     | config:print_args:49 - m = 0.999
2022-07-26 19:51:33.434 | INFO     | config:print_args:49 - max_clip_norm = 1.0
2022-07-26 19:51:33.436 | INFO     | config:print_args:49 - max_len = 184
2022-07-26 19:51:33.440 | INFO     | config:print_args:49 - mlp = False
2022-07-26 19:51:33.442 | INFO     | config:print_args:49 - pooling = last-avg
2022-07-26 19:51:33.446 | INFO     | config:print_args:49 - pretrained_model_path = bart-base-chinese/
2022-07-26 19:51:33.448 | INFO     | config:print_args:49 - repetition_penalty = 1.2
2022-07-26 19:51:33.450 | INFO     | config:print_args:49 - save_settings = <bound method Args.save_settings of {'data_dir': 'data/', 'pretrained_model_path': 'bart-base-chinese/', 'vocab_path': 'bart-base-chinese/', 'json_path': 'bart-base-chinese/config.json', 'checkpoint_path': 'checkpoints/', 'log_path': 'logs/', 'seed': 2020, 'batch_size': 4, 'max_len': 184, 'content_max_len': 152, 'summary_max_len': 32, 'epochs': 1, 'bart_lr': 0.0001, 'warmup_steps': 10000, 'weight_decay': 0.01, 'adam_epsilon': 1e-08, 'max_clip_norm': 1.0, 'gradient_accumulation_steps': 4, 'eval_interval': 2500, 'log_interval': 50, 'alpha': 5, 'K': 1024, 'm': 0.999, 'T': 0.07, 'mlp': False, 'pooling': 'last-avg', 'chunk_nums': 30, 'generate_max_len': 70, 'repetition_penalty': 1.2, 'top_k': 5, 'top_p': 0.95}>
2022-07-26 19:51:33.452 | INFO     | config:print_args:49 - seed = 2020
2022-07-26 19:51:33.455 | INFO     | config:print_args:49 - summary_max_len = 32
2022-07-26 19:51:33.458 | INFO     | config:print_args:49 - top_k = 5
2022-07-26 19:51:33.460 | INFO     | config:print_args:49 - top_p = 0.95
2022-07-26 19:51:33.462 | INFO     | config:print_args:49 - vocab_path = bart-base-chinese/
2022-07-26 19:51:33.465 | INFO     | config:print_args:49 - warmup_steps = 10000
2022-07-26 19:51:33.467 | INFO     | config:print_args:49 - weight_decay = 0.01
2022-07-26 19:51:35.863 | INFO     | __main__:train:65 - 

2022-07-26 19:51:35.866 | INFO     | __main__:train:66 - ***** Running training *****
2022-07-26 19:51:35.868 | INFO     | __main__:train:67 -   Num Epochs = 1
2022-07-26 19:51:35.871 | INFO     | __main__:train:69 -   Total train batch size (w. parallel, distributed & accumulation) = 4
2022-07-26 19:51:35.872 | INFO     | __main__:train:70 -   Type of optimizer = AdamW
2022-07-26 19:51:35.875 | INFO     | __main__:train:72 -   Learning rate = 0.0001
2022-07-26 19:51:35.878 | INFO     | __main__:train:73 - 

2022-07-26 19:51:35.882 | INFO     | processing.dataset:_load_and_cache_examples:43 - Loading examples from cache file data/cache/train_set/train_0.pkl
2022-07-26 19:51:38.719 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:    0 | mle_loss: 4.848139 | cl_loss: 4.961254 | loss: 29.654409
2022-07-26 19:51:46.235 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:   50 | mle_loss: 6.860234 | cl_loss: 5.343948 | loss: 33.579979
2022-07-26 19:51:53.611 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  100 | mle_loss: 6.958094 | cl_loss: 5.380522 | loss: 33.860699
2022-07-26 19:52:00.818 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  150 | mle_loss: 6.868782 | cl_loss: 5.389771 | loss: 33.817635
2022-07-26 19:52:08.394 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  200 | mle_loss: 6.727909 | cl_loss: 5.267119 | loss: 33.063515
2022-07-26 19:52:16.059 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  250 | mle_loss: 6.738668 | cl_loss: 5.248281 | loss: 32.980076
2022-07-26 19:52:23.610 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  300 | mle_loss: 6.920138 | cl_loss: 5.163360 | loss: 32.736935
2022-07-26 19:52:31.051 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  350 | mle_loss: 6.644360 | cl_loss: 5.285184 | loss: 33.070282
2022-07-26 19:52:38.397 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  400 | mle_loss: 6.572040 | cl_loss: 5.155925 | loss: 32.351665
2022-07-26 19:52:45.605 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  450 | mle_loss: 5.796060 | cl_loss: 5.063395 | loss: 31.113039
2022-07-26 19:52:52.964 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  500 | mle_loss: 6.020110 | cl_loss: 5.248991 | loss: 32.265064
2022-07-26 19:53:00.189 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  550 | mle_loss: 5.831958 | cl_loss: 5.215964 | loss: 31.911777
2022-07-26 19:53:07.580 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  600 | mle_loss: 6.038535 | cl_loss: 5.400527 | loss: 33.041176
2022-07-26 19:53:15.063 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  650 | mle_loss: 5.658380 | cl_loss: 5.317286 | loss: 32.244808
2022-07-26 19:53:22.385 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  700 | mle_loss: 5.065229 | cl_loss: 5.242138 | loss: 31.275927
2022-07-26 19:53:29.673 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  750 | mle_loss: 5.496906 | cl_loss: 5.201818 | loss: 31.505993
2022-07-26 19:53:36.967 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  800 | mle_loss: 5.247032 | cl_loss: 5.264697 | loss: 31.570515
2022-07-26 19:53:44.149 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  850 | mle_loss: 4.847295 | cl_loss: 5.224144 | loss: 30.968018
2022-07-26 19:53:51.434 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  900 | mle_loss: 5.149903 | cl_loss: 5.275639 | loss: 31.528097
2022-07-26 19:53:58.654 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step:  950 | mle_loss: 5.423766 | cl_loss: 5.120590 | loss: 31.026716
2022-07-26 19:54:05.958 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step: 1000 | mle_loss: 5.567979 | cl_loss: 5.171075 | loss: 31.423349
2022-07-26 19:54:12.803 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step: 1050 | mle_loss: 5.172098 | cl_loss: 5.103005 | loss: 30.687128
2022-07-26 19:54:19.081 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step: 1100 | mle_loss: 4.973909 | cl_loss: 4.925760 | loss: 29.602713
2022-07-26 19:54:25.247 | INFO     | __main__:train:119 - Epoch:  0 | Chunk:  0 | step: 1150 | mle_loss: 5.282050 | cl_loss: 4.897907 | loss: 29.771584
